price;volume;time
3665.45;3174594;2024-01-04 15:14:11
3664.75;3175441;2024-01-04 15:14:12
3664.7;3175441;2024-01-04 15:14:12
3664.75;3176186;2024-01-04 15:14:13
3664.7;3176186;2024-01-04 15:14:13
3664.7;3176616;2024-01-04 15:14:15
3664.7;3176616;2024-01-04 15:14:15
3664.65;3176844;2024-01-04 15:14:15
3665.4;3176844;2024-01-04 15:14:15
3665.45;3177331;2024-01-04 15:14:16
3665.45;3177331;2024-01-04 15:14:16
3664.85;3177760;2024-01-04 15:14:18
3664.8;3177760;2024-01-04 15:14:18
3664.75;3177847;2024-01-04 15:14:19
3665.25;3177847;2024-01-04 15:14:19
3664.65;3177938;2024-01-04 15:14:20
3664.6;3177938;2024-01-04 15:14:20
3665.1;3178172;2024-01-04 15:14:21
3665.55;3178843;2024-01-04 15:14:22
3666.8;3179426;2024-01-04 15:14:23
3665.8;3179691;2024-01-04 15:14:24
3665.15;3180753;2024-01-04 15:14:25
3665.8;3180989;2024-01-04 15:14:26
3665.8;3180989;2024-01-04 15:14:26
3665.8;3181886;2024-01-04 15:14:27
3665.15;3181886;2024-01-04 15:14:27
3665.55;3182911;2024-01-04 15:14:28
3665.55;3182911;2024-01-04 15:14:28
3665.7;3185034;2024-01-04 15:14:30
3665.55;3185034;2024-01-04 15:14:30
3665;3185177;2024-01-04 15:14:31
3665;3185397;2024-01-04 15:14:32
3665;3185397;2024-01-04 15:14:32
3664.95;3186136;2024-01-04 15:14:33
3665;3186136;2024-01-04 15:14:33
3664.95;3186505;2024-01-04 15:14:35
3665.05;3187114;2024-01-04 15:14:36
3665.7;3187550;2024-01-04 15:14:37
3666.75;3187991;2024-01-04 15:14:38
3666.65;3188263;2024-01-04 15:14:39
3665.95;3188263;2024-01-04 15:14:39
3665.95;3188439;2024-01-04 15:14:40
3665.9;3188439;2024-01-04 15:14:40
3666.55;3189108;2024-01-04 15:14:42
3665.95;3189108;2024-01-04 15:14:42
3665.9;3190213;2024-01-04 15:14:43
3665.7;3191087;2024-01-04 15:14:44
3665.3;3191087;2024-01-04 15:14:44
3665.3;3191493;2024-01-04 15:14:45
3665.3;3191493;2024-01-04 15:14:45
3665.65;3192239;2024-01-04 15:14:47
3664.8;3192239;2024-01-04 15:14:47
3664.3;3192977;2024-01-04 15:14:48
3664.95;3193326;2024-01-04 15:14:49
3664.85;3193326;2024-01-04 15:14:49
3664.75;3193435;2024-01-04 15:14:50
3664.75;3193435;2024-01-04 15:14:50
3664.75;3193537;2024-01-04 15:14:52
3664.95;3193537;2024-01-04 15:14:52
3664.2;3194317;2024-01-04 15:14:53
3664.65;3194511;2024-01-04 15:14:54
3664.55;3194511;2024-01-04 15:14:54
3664.55;3194812;2024-01-04 15:14:55
3664.15;3194812;2024-01-04 15:14:55
3664.5;3194969;2024-01-04 15:14:56
3664.15;3195846;2024-01-04 15:14:58
3664.6;3196145;2024-01-04 15:14:59
3664.5;3196145;2024-01-04 15:14:59
3664.5;3196394;2024-01-04 15:15:00
3664.5;3196394;2024-01-04 15:15:00
3664.5;3196608;2024-01-04 15:15:02
3664;3196608;2024-01-04 15:15:02
3666.25;3197456;2024-01-04 15:15:03
3664.6;3197581;2024-01-04 15:15:04
3664.6;3197674;2024-01-04 15:15:05
3664.6;3198039;2024-01-04 15:15:06
3664.9;3198064;2024-01-04 15:15:07
3664.5;3198762;2024-01-04 15:15:08
3664.95;3198888;2024-01-04 15:15:09
3664.65;3198918;2024-01-04 15:15:10
3664.65;3199340;2024-01-04 15:15:11
3664.6;3199571;2024-01-04 15:15:12
3664.65;3200242;2024-01-04 15:15:13
3665;3200450;2024-01-04 15:15:14
3665.8;3200595;2024-01-04 15:15:15
3665.75;3200595;2024-01-04 15:15:15
3665.75;3200682;2024-01-04 15:15:16
3665.1;3201205;2024-01-04 15:15:17
3665.05;3201205;2024-01-04 15:15:17
3665.1;3201573;2024-01-04 15:15:19
3665.05;3201573;2024-01-04 15:15:19
3665;3201692;2024-01-04 15:15:20
3665.05;3201692;2024-01-04 15:15:20
3665.05;3201931;2024-01-04 15:15:21
3665.05;3202461;2024-01-04 15:15:21
3665.25;3202943;2024-01-04 15:15:23
3666.5;3203198;2024-01-04 15:15:24
3665.75;3203221;2024-01-04 15:15:25
3666.35;3203738;2024-01-04 15:15:25
3666.3;3203884;2024-01-04 15:15:26
3666.3;3204465;2024-01-04 15:15:28
3666.25;3204489;2024-01-04 15:15:29
3666.05;3204496;2024-01-04 15:15:30
3666.15;3204617;2024-01-04 15:15:31
3666.2;3205026;2024-01-04 15:15:32
3666.25;3205817;2024-01-04 15:15:33
3666.3;3206209;2024-01-04 15:15:34
3666.35;3206626;2024-01-04 15:15:35
3666.65;3207617;2024-01-04 15:15:36
3666.7;3207778;2024-01-04 15:15:37
3666.7;3207778;2024-01-04 15:15:37
3667.05;3208182;2024-01-04 15:15:38
3666.55;3208246;2024-01-04 15:15:39
3667;3208246;2024-01-04 15:15:39
3666.55;3208384;2024-01-04 15:15:40
3666.8;3208475;2024-01-04 15:15:42
3667;3208475;2024-01-04 15:15:42
3668.6;3209445;2024-01-04 15:15:43
3667.15;3209445;2024-01-04 15:15:43
3667.15;3209641;2024-01-04 15:15:43
3667.15;3209641;2024-01-04 15:15:43
3667.1;3209980;2024-01-04 15:15:45
3667.1;3210197;2024-01-04 15:15:46
3667.6;3210315;2024-01-04 15:15:47
3667.6;3210665;2024-01-04 15:15:47
3667.1;3210665;2024-01-04 15:15:47
3667.15;3211245;2024-01-04 15:15:49
3667.15;3211245;2024-01-04 15:15:49
3667.1;3211645;2024-01-04 15:15:51
3667.1;3211645;2024-01-04 15:15:51
3667.1;3211984;2024-01-04 15:15:51
3667.05;3211984;2024-01-04 15:15:51
3667.05;3212520;2024-01-04 15:15:53
3667.05;3212520;2024-01-04 15:15:53
3667.05;3212676;2024-01-04 15:15:53
3667.1;3212676;2024-01-04 15:15:53
3667;3214867;2024-01-04 15:15:55
3666.95;3214867;2024-01-04 15:15:55
3666.95;3215354;2024-01-04 15:15:56
3666.95;3215354;2024-01-04 15:15:56
3666.85;3215784;2024-01-04 15:15:57
3666;3215784;2024-01-04 15:15:57
3667;3216910;2024-01-04 15:15:58
3666.25;3216910;2024-01-04 15:15:58
3666.85;3217337;2024-01-04 15:15:59
3665.8;3217337;2024-01-04 15:15:59
3666.6;3217879;2024-01-04 15:16:00
3666.55;3217879;2024-01-04 15:16:00
3665.15;3219385;2024-01-04 15:16:01
3666.3;3219385;2024-01-04 15:16:01
3666.95;3219848;2024-01-04 15:16:02
3666.25;3219848;2024-01-04 15:16:02
3665.2;3219989;2024-01-04 15:16:03
3664.95;3219989;2024-01-04 15:16:03
3665.05;3220489;2024-01-04 15:16:04
3665.75;3220489;2024-01-04 15:16:04
3665.75;3220747;2024-01-04 15:16:05
3665.75;3220747;2024-01-04 15:16:05
3666.2;3220970;2024-01-04 15:16:07
3666.2;3220970;2024-01-04 15:16:07
3666.9;3223348;2024-01-04 15:16:07
3666.2;3223348;2024-01-04 15:16:07
3666.2;3223670;2024-01-04 15:16:09
3666.2;3223670;2024-01-04 15:16:09
3665.45;3223765;2024-01-04 15:16:09
3665.15;3223765;2024-01-04 15:16:09
3666.1;3224421;2024-01-04 15:16:11
3665.5;3224421;2024-01-04 15:16:11
3665.2;3225666;2024-01-04 15:16:12
3665.3;3226567;2024-01-04 15:16:13
3665.3;3226927;2024-01-04 15:16:14
3665.25;3226927;2024-01-04 15:16:14
3666.1;3227343;2024-01-04 15:16:15
3666.05;3227343;2024-01-04 15:16:15
3665.35;3228077;2024-01-04 15:16:17
3665.3;3228077;2024-01-04 15:16:17
3666.4;3228979;2024-01-04 15:16:18
3665.3;3229554;2024-01-04 15:16:19
3665.35;3229554;2024-01-04 15:16:19
3666;3229822;2024-01-04 15:16:21
3665.7;3229822;2024-01-04 15:16:21
3665.95;3230240;2024-01-04 15:16:22
3665.35;3230240;2024-01-04 15:16:22
3665.25;3232524;2024-01-04 15:16:23
3665.25;3233084;2024-01-04 15:16:24
3664.15;3233084;2024-01-04 15:16:24
3665.25;3233441;2024-01-04 15:16:25
3664.1;3233441;2024-01-04 15:16:25
3665.6;3233593;2024-01-04 15:16:27
3664.3;3234329;2024-01-04 15:16:28
3664.05;3234329;2024-01-04 15:16:28
3665.25;3234780;2024-01-04 15:16:29
3665.25;3234780;2024-01-04 15:16:29
3665.2;3235359;2024-01-04 15:16:31
3664.3;3235359;2024-01-04 15:16:31
3664;3236028;2024-01-04 15:16:32
3663.75;3236028;2024-01-04 15:16:32
3665;3236526;2024-01-04 15:16:33
3665.3;3236526;2024-01-04 15:16:33
3665.3;3236917;2024-01-04 15:16:34
3666;3236917;2024-01-04 15:16:34
3665.85;3237951;2024-01-04 15:16:35
3665.95;3237951;2024-01-04 15:16:35
3665.95;3237966;2024-01-04 15:16:37
3665.85;3237966;2024-01-04 15:16:37
3664.5;3238600;2024-01-04 15:16:38
3665;3238600;2024-01-04 15:16:38
3665;3239038;2024-01-04 15:16:39
3665.15;3239038;2024-01-04 15:16:39
3665.25;3239258;2024-01-04 15:16:41
3665.25;3239258;2024-01-04 15:16:41
3665.15;3239765;2024-01-04 15:16:42
3665;3239765;2024-01-04 15:16:42
3665.15;3240702;2024-01-04 15:16:43
3665.25;3241307;2024-01-04 15:16:44
3665.2;3241307;2024-01-04 15:16:44
3665.25;3241514;2024-01-04 15:16:45
3665.2;3241514;2024-01-04 15:16:45
3665.15;3242271;2024-01-04 15:16:47
3665;3242271;2024-01-04 15:16:47
3665.2;3242971;2024-01-04 15:16:48
3665.2;3245063;2024-01-04 15:16:49
3664.85;3245063;2024-01-04 15:16:49
3665.25;3245951;2024-01-04 15:16:50
3665;3245951;2024-01-04 15:16:50
3665.25;3246326;2024-01-04 15:16:51
3665;3246326;2024-01-04 15:16:51
3665.25;3249319;2024-01-04 15:16:53
3665.25;3249319;2024-01-04 15:16:53
3665.25;3249615;2024-01-04 15:16:54
3665.2;3249615;2024-01-04 15:16:54
3665.2;3250135;2024-01-04 15:16:54
3665.25;3250135;2024-01-04 15:16:54
3665.2;3250469;2024-01-04 15:16:56
3665;3250469;2024-01-04 15:16:56
3665.95;3251445;2024-01-04 15:16:57
3664.15;3251445;2024-01-04 15:16:57
3665.8;3251639;2024-01-04 15:16:59
3664.1;3251639;2024-01-04 15:16:59
3664.15;3251703;2024-01-04 15:17:00
3664.7;3251703;2024-01-04 15:17:00
3665.75;3251860;2024-01-04 15:17:01
3665.75;3252019;2024-01-04 15:17:02
3665;3252402;2024-01-04 15:17:03
3665.25;3252670;2024-01-04 15:17:04
3665.25;3253059;2024-01-04 15:17:05
3665.25;3253059;2024-01-04 15:17:05
3665.25;3253239;2024-01-04 15:17:06
3665.25;3253239;2024-01-04 15:17:06
3665.55;3253786;2024-01-04 15:17:07
3665.2;3253786;2024-01-04 15:17:07
3665.5;3254053;2024-01-04 15:17:08
3665.25;3254053;2024-01-04 15:17:08
3665.25;3254209;2024-01-04 15:17:09
3665.45;3254209;2024-01-04 15:17:09
3665.45;3254621;2024-01-04 15:17:11
3665.35;3254621;2024-01-04 15:17:11
3665.4;3254785;2024-01-04 15:17:12
3665.2;3255620;2024-01-04 15:17:13
3665.2;3255687;2024-01-04 15:17:13
3665.5;3256310;2024-01-04 15:17:15
3665;3256877;2024-01-04 15:17:16
3665.05;3256877;2024-01-04 15:17:16
3665.5;3257538;2024-01-04 15:17:17
3665.5;3257538;2024-01-04 15:17:17
3665.1;3257716;2024-01-04 15:17:18
3665.05;3257716;2024-01-04 15:17:18
3665.2;3257908;2024-01-04 15:17:20
3665.3;3257908;2024-01-04 15:17:20
3665.3;3258095;2024-01-04 15:17:21
3665.3;3258095;2024-01-04 15:17:21
3665.3;3258161;2024-01-04 15:17:21
3665.3;3258161;2024-01-04 15:17:21
3665.55;3259036;2024-01-04 15:17:23
3665.3;3259036;2024-01-04 15:17:23
3665.2;3262369;2024-01-04 15:17:24
3665.2;3262369;2024-01-04 15:17:24
3665.2;3262430;2024-01-04 15:17:24
3665.15;3262430;2024-01-04 15:17:24
3665.15;3262517;2024-01-04 15:17:25
3665.15;3262517;2024-01-04 15:17:25
3665.2;3262689;2024-01-04 15:17:26
3665.15;3262689;2024-01-04 15:17:26
3665.15;3263331;2024-01-04 15:17:27
3665.1;3263331;2024-01-04 15:17:27
3665.1;3263542;2024-01-04 15:17:29
3665.05;3263542;2024-01-04 15:17:29
3665.05;3264233;2024-01-04 15:17:30
3664.7;3264233;2024-01-04 15:17:30
3665;3264586;2024-01-04 15:17:31
3664.7;3264586;2024-01-04 15:17:31
3665.05;3265220;2024-01-04 15:17:32
3665;3265220;2024-01-04 15:17:32
3665.05;3265330;2024-01-04 15:17:34
3665;3265330;2024-01-04 15:17:34
3665;3265608;2024-01-04 15:17:35
3665;3265608;2024-01-04 15:17:35
3665.05;3265725;2024-01-04 15:17:35
3665.1;3265961;2024-01-04 15:17:37
3665.15;3265961;2024-01-04 15:17:37
3665.15;3266414;2024-01-04 15:17:38
3665.75;3266414;2024-01-04 15:17:38
3665.15;3267738;2024-01-04 15:17:39
3665.15;3267738;2024-01-04 15:17:39
3665.65;3267776;2024-01-04 15:17:41
3665.65;3267776;2024-01-04 15:17:41
3665.65;3267823;2024-01-04 15:17:41
3665.65;3267823;2024-01-04 15:17:41
3665.7;3268369;2024-01-04 15:17:42
3665.5;3268369;2024-01-04 15:17:42
3665.65;3268512;2024-01-04 15:17:44
3665.65;3268512;2024-01-04 15:17:44
3665.5;3268648;2024-01-04 15:17:45
3665.5;3268648;2024-01-04 15:17:45
3665.65;3269013;2024-01-04 15:17:46
3665.5;3269122;2024-01-04 15:17:47
3665.65;3269122;2024-01-04 15:17:47
3665.65;3269479;2024-01-04 15:17:48
3665.55;3269479;2024-01-04 15:17:48
3665.55;3269633;2024-01-04 15:17:50
3665.65;3269633;2024-01-04 15:17:50
3665.65;3269961;2024-01-04 15:17:51
3665.5;3270034;2024-01-04 15:17:52
3665.7;3270562;2024-01-04 15:17:53
3665.65;3270576;2024-01-04 15:17:54
3665.65;3270576;2024-01-04 15:17:54
3665.65;3270597;2024-01-04 15:17:54
3665.65;3270903;2024-01-04 15:17:56
3665.65;3270968;2024-01-04 15:17:57
3665.65;3271890;2024-01-04 15:17:58
3665.6;3272211;2024-01-04 15:17:59
3665.7;3272420;2024-01-04 15:18:00
3665.65;3272653;2024-01-04 15:18:01
3665.55;3273021;2024-01-04 15:18:02
3665.6;3273021;2024-01-04 15:18:02
3665.7;3274110;2024-01-04 15:18:03
3665.7;3274110;2024-01-04 15:18:03
3665.7;3274134;2024-01-04 15:18:04
3665.6;3274134;2024-01-04 15:18:04
3665.55;3274980;2024-01-04 15:18:06
3665.6;3274980;2024-01-04 15:18:06
3665.5;3275383;2024-01-04 15:18:07
3665.5;3275383;2024-01-04 15:18:07
3665.25;3276195;2024-01-04 15:18:08
3665.25;3276195;2024-01-04 15:18:08
3664.9;3276545;2024-01-04 15:18:09
3664.9;3276545;2024-01-04 15:18:09
3664.95;3276590;2024-01-04 15:18:10
3665.5;3276905;2024-01-04 15:18:11
3664.25;3276905;2024-01-04 15:18:11
3665.55;3277857;2024-01-04 15:18:13
3664.05;3277857;2024-01-04 15:18:13
3664.05;3278502;2024-01-04 15:18:13
3665.45;3278502;2024-01-04 15:18:13
3664.35;3278695;2024-01-04 15:18:14
3664.6;3278695;2024-01-04 15:18:14
3664.6;3278794;2024-01-04 15:18:15
3664;3278794;2024-01-04 15:18:15
3665;3279415;2024-01-04 15:18:17
3664.85;3279415;2024-01-04 15:18:17
3664.85;3279926;2024-01-04 15:18:18
3664.85;3279926;2024-01-04 15:18:18
3664.75;3280051;2024-01-04 15:18:19
3663.7;3280898;2024-01-04 15:18:20
3663.15;3281739;2024-01-04 15:18:21
3663;3281739;2024-01-04 15:18:21
3663.05;3284748;2024-01-04 15:18:23
3663;3284748;2024-01-04 15:18:23
3663;3286307;2024-01-04 15:18:24
3663;3286307;2024-01-04 15:18:24
3663;3286689;2024-01-04 15:18:25
3663.1;3286689;2024-01-04 15:18:25
3663.85;3287230;2024-01-04 15:18:26
3662.85;3287230;2024-01-04 15:18:26
3663.15;3287676;2024-01-04 15:18:26
3663.15;3287676;2024-01-04 15:18:26
3663.8;3288856;2024-01-04 15:18:28
3663.15;3288856;2024-01-04 15:18:28
3662.85;3289312;2024-01-04 15:18:29
3662.8;3289466;2024-01-04 15:18:30
3662.8;3289466;2024-01-04 15:18:30
3662.8;3289832;2024-01-04 15:18:32
3662.55;3289832;2024-01-04 15:18:32
3662.85;3292518;2024-01-04 15:18:33
3662.55;3292518;2024-01-04 15:18:33
3662.4;3292746;2024-01-04 15:18:33
3662.25;3292746;2024-01-04 15:18:33
3662.4;3293643;2024-01-04 15:18:35
3662.4;3293643;2024-01-04 15:18:35
3662.95;3293919;2024-01-04 15:18:36
3662.4;3293919;2024-01-04 15:18:36
3662.4;3294271;2024-01-04 15:18:37
3662.25;3294271;2024-01-04 15:18:37
3662.8;3294857;2024-01-04 15:18:38
3662.25;3295018;2024-01-04 15:18:39
3662.15;3295018;2024-01-04 15:18:39
3662.65;3295168;2024-01-04 15:18:40
3662.7;3295168;2024-01-04 15:18:40
3662.7;3295397;2024-01-04 15:18:41
3662.15;3295397;2024-01-04 15:18:41
3662.7;3296284;2024-01-04 15:18:43
3662.15;3296284;2024-01-04 15:18:43
3662.65;3296384;2024-01-04 15:18:44
3662.2;3296384;2024-01-04 15:18:44
3662.2;3296525;2024-01-04 15:18:45
3662.4;3296525;2024-01-04 15:18:45
3662.6;3298034;2024-01-04 15:18:46
3662.6;3298034;2024-01-04 15:18:46
3662.2;3298677;2024-01-04 15:18:47
3662.6;3298677;2024-01-04 15:18:47
3662.6;3300329;2024-01-04 15:18:48
3662.1;3300603;2024-01-04 15:18:49
3662.55;3300603;2024-01-04 15:18:49
3662.55;3300762;2024-01-04 15:18:51
3662.25;3300762;2024-01-04 15:18:51
3662.25;3300967;2024-01-04 15:18:52
3662.5;3300967;2024-01-04 15:18:52
3662.55;3302001;2024-01-04 15:18:53
3662.25;3302001;2024-01-04 15:18:53
3662.3;3302419;2024-01-04 15:18:54
3662.3;3302419;2024-01-04 15:18:54
3662.35;3302659;2024-01-04 15:18:54
3662.45;3302668;2024-01-04 15:18:55
3662.55;3303336;2024-01-04 15:18:57
3662.55;3303826;2024-01-04 15:18:58
3662.55;3303826;2024-01-04 15:18:58
3662.25;3304249;2024-01-04 15:19:00
3662.25;3304249;2024-01-04 15:19:00
3662.5;3304422;2024-01-04 15:19:01
3662.5;3304726;2024-01-04 15:19:01
3662.55;3305278;2024-01-04 15:19:02
3662.65;3306019;2024-01-04 15:19:03
3664.95;3307280;2024-01-04 15:19:04
3663.85;3307280;2024-01-04 15:19:04
3663.6;3308503;2024-01-04 15:19:06
3663.6;3308503;2024-01-04 15:19:06
3663.75;3308657;2024-01-04 15:19:07
3663.75;3308657;2024-01-04 15:19:07
3663.65;3309334;2024-01-04 15:19:08
3663.75;3309380;2024-01-04 15:19:09
3663.7;3309919;2024-01-04 15:19:10
3663.75;3309989;2024-01-04 15:19:11
3663.75;3311008;2024-01-04 15:19:12
3663.7;3311095;2024-01-04 15:19:13
3663.55;3311519;2024-01-04 15:19:14
3662.85;3311932;2024-01-04 15:19:15
3663.4;3311932;2024-01-04 15:19:15
3663.35;3312288;2024-01-04 15:19:17
3662.85;3312288;2024-01-04 15:19:17
3662.85;3312765;2024-01-04 15:19:18
3662.9;3312765;2024-01-04 15:19:18
3663.25;3313016;2024-01-04 15:19:19
3662.95;3313016;2024-01-04 15:19:19
3663;3313186;2024-01-04 15:19:20
3663.45;3313186;2024-01-04 15:19:20
3663.4;3313368;2024-01-04 15:19:21
3663.6;3313368;2024-01-04 15:19:21
3663.45;3313594;2024-01-04 15:19:22
3663.45;3313594;2024-01-04 15:19:22
3663.75;3313999;2024-01-04 15:19:23
3663.6;3313999;2024-01-04 15:19:23
3663.45;3314416;2024-01-04 15:19:24
3663.3;3314416;2024-01-04 15:19:24
3663.4;3316764;2024-01-04 15:19:25
3663.25;3316764;2024-01-04 15:19:25
3662.9;3316840;2024-01-04 15:19:26
3662.95;3316840;2024-01-04 15:19:26
3662.9;3316883;2024-01-04 15:19:27
3662.8;3316883;2024-01-04 15:19:27
3662.95;3317582;2024-01-04 15:19:28
3662.9;3317582;2024-01-04 15:19:28
3662.95;3318949;2024-01-04 15:19:29
3663.35;3318949;2024-01-04 15:19:29
3663;3319632;2024-01-04 15:19:30
3663;3319632;2024-01-04 15:19:30
3663.3;3319734;2024-01-04 15:19:30
3662.95;3319734;2024-01-04 15:19:30
3663;3319972;2024-01-04 15:19:32
3663.3;3319972;2024-01-04 15:19:32
3663.35;3320551;2024-01-04 15:19:33
3662.95;3320608;2024-01-04 15:19:34
3663.2;3321784;2024-01-04 15:19:35
3663;3321908;2024-01-04 15:19:36
3663.2;3321921;2024-01-04 15:19:37
3663.35;3323072;2024-01-04 15:19:38
3664.35;3323401;2024-01-04 15:19:39
3665.15;3323919;2024-01-04 15:19:40
3663.9;3324022;2024-01-04 15:19:41
3665.05;3324905;2024-01-04 15:19:42
3664.65;3326217;2024-01-04 15:19:43
3664.05;3326373;2024-01-04 15:19:44
3663.9;3326714;2024-01-04 15:19:45
3664.05;3327431;2024-01-04 15:19:46
3663.9;3327695;2024-01-04 15:19:47
3663.9;3328244;2024-01-04 15:19:48
3663.85;3328768;2024-01-04 15:19:49
3663.85;3329022;2024-01-04 15:19:50
3663.9;3329234;2024-01-04 15:19:51
3663.6;3329444;2024-01-04 15:19:52
3663.85;3330019;2024-01-04 15:19:53
3665.25;3330240;2024-01-04 15:19:54
3663.95;3330944;2024-01-04 15:19:55
3664.7;3331267;2024-01-04 15:19:56
3664.35;3331441;2024-01-04 15:19:57
3664.35;3332136;2024-01-04 15:19:58
3664.3;3332361;2024-01-04 15:19:59
3664.05;3332662;2024-01-04 15:20:00
3664.65;3332876;2024-01-04 15:20:01
3664.1;3333331;2024-01-04 15:20:02
3664.65;3333965;2024-01-04 15:20:03
3664.3;3334359;2024-01-04 15:20:04
3664.4;3334695;2024-01-04 15:20:05
3664.3;3335077;2024-01-04 15:20:06
3664.05;3335368;2024-01-04 15:20:07
3664.05;3335806;2024-01-04 15:20:08
3664.6;3335910;2024-01-04 15:20:09
3664.35;3335923;2024-01-04 15:20:10
3664.35;3336220;2024-01-04 15:20:11
3664.05;3336534;2024-01-04 15:20:12
3664.35;3339048;2024-01-04 15:20:13
3664.35;3339929;2024-01-04 15:20:14
3664.05;3339929;2024-01-04 15:20:14
3664;3340116;2024-01-04 15:20:16
3664.3;3340116;2024-01-04 15:20:16
3664.25;3340257;2024-01-04 15:20:17
3664;3340257;2024-01-04 15:20:17
3664.25;3340898;2024-01-04 15:20:18
3664.2;3340898;2024-01-04 15:20:18
3664.15;3340909;2024-01-04 15:20:19
3664.05;3340909;2024-01-04 15:20:19
3664.05;3341106;2024-01-04 15:20:20
3664.05;3341106;2024-01-04 15:20:20
3664.15;3341269;2024-01-04 15:20:21
3664.15;3341269;2024-01-04 15:20:21
3664.05;3341751;2024-01-04 15:20:22
3664.2;3342148;2024-01-04 15:20:23
3664.15;3342156;2024-01-04 15:20:24
3664.05;3342350;2024-01-04 15:20:25
3664.05;3342430;2024-01-04 15:20:26
3664.1;3342430;2024-01-04 15:20:26
3664.15;3342705;2024-01-04 15:20:27
3664.05;3342705;2024-01-04 15:20:27
3664.65;3343492;2024-01-04 15:20:28
3664.65;3343492;2024-01-04 15:20:28
3664.35;3343735;2024-01-04 15:20:29
3664.35;3343735;2024-01-04 15:20:29
3664.55;3343776;2024-01-04 15:20:30
3665.7;3344121;2024-01-04 15:20:31
3665.7;3344121;2024-01-04 15:20:31
3665.05;3344432;2024-01-04 15:20:32
3664.55;3344432;2024-01-04 15:20:32
3664.55;3345797;2024-01-04 15:20:33
